Product_Code,Order_Demand
Product_1007,500
Product_1008,1000
Product_1004,300
Product_1004,500
Product_0996,1000
Product_0998,7000
Product_0980,17500
Product_0980,100
Product_0980,900
Product_0996,1900
Product_0936,45000
Product_0936,60000
Product_0936,60000
Product_0936,30000
Product_0936,30000
Product_0936,60000
Product_0936,60000
Product_0936,117500
Product_0936,2500
Product_0936,60000
Product_0936,50000
Product_1350,20000
Product_0031,200
Product_0031,200
Product_1298,1000
Product_1298,500
Product_1298,400
Product_1298,400
Product_1298,1000
Product_1298,1000
Product_1298,100
Product_1997,3000
Product_1997,4000
Product_1997,3000
Product_1997,5000
Product_0652,40
Product_0677,100
Product_1937,6
Product_1964,2
Product_1964,1
Product_1937,2
Product_1964,1
Product_1937,4
Product_1541,800
Product_1372,1300
Product_1418,100
Product_1541,500
Product_1372,500
Product_1541,400
Product_1418,100
Product_0652,10
Product_0609,1
Product_0609,1
Product_1986,200
Product_1986,100
Product_2015,1000
Product_1969,100
Product_0034,100
Product_1350,4000
Product_1350,2000
Product_1418,200
Product_1451,1000
Product_1213,200
Product_1222,100
Product_0008,3000
Product_0008,3000
Product_0008,2000
Product_0008,5000
Product_0008,5000
Product_0008,500
Product_0008,4000
Product_0008,4000
Product_0008,4000
Product_0008,5000
Product_1831,5000
Product_1831,1000
Product_1831,4000
Product_1831,5000
Product_1831,5000
Product_1831,5000
Product_1831,5000
Product_1465,4000
Product_1359,1000
Product_1465,4000
Product_1465,20000
Product_1465,4000
Product_1246,1000
Product_1403,2000
Product_1465,20000
Product_1465,5000
Product_1248,10000
Product_1465,10000
Product_1465,5000
Product_1465,10000
Product_1465,4000
Product_1248,10000
Product_1465,10000
Product_1274,9000
Product_1403,2000
Product_1479,2000
Product_1465,10000
Product_1359,1000
Product_1465,10000
Product_1465,5000
Product_1465,15000
Product_1465,4000
Product_1465,15000
Product_1465,5000
Product_1274,1000
Product_1359,1000
Product_1465,14000
Product_1248,10000
Product_1465,15000
Product_1465,5000
Product_1246,1000
Product_1465,5000
Product_1274,9000
Product_1465,10000
Product_1479,9000
Product_1246,1000
Product_1403,2000
Product_1465,15000
Product_1465,6000
Product_1465,10000
Product_1465,9000
Product_1248,10000
Product_1465,10000
Product_1403,2000
Product_1465,10000
Product_1465,15000
Product_1274,9000
Product_1359,1000
Product_1465,10000
Product_1246,1000
Product_1248,10000
Product_1465,5000
Product_1465,5000
Product_1465,15000
Product_1465,6000
Product_1465,5000
Product_1479,9000
Product_1465,10000
Product_1465,20000
Product_1274,9000
Product_1465,5000
Product_1248,10000
Product_1465,10000
Product_1465,5000
Product_1403,2000
Product_1465,10000
Product_1465,30000
Product_0943,5000
Product_0942,100
Product_0942,100
Product_1378,10000
Product_1378,10000
Product_1458,5000
Product_1454,300
Product_1289,1200
Product_1378,10000
Product_1378,5000
Product_1295,20000
Product_1458,1000
Product_1378,5000
Product_1289,1100
Product_1378,10000
Product_1458,12000
Product_1378,10000
Product_1378,5000
Product_1454,500
Product_1378,5000
Product_1378,5000
Product_1378,5000
Product_1378,5000
Product_1378,15000
Product_1289,100
Product_1378,5000
Product_1378,10000
Product_1378,15000
Product_1378,5000
Product_1454,500
Product_1378,5000
Product_1454,1000
Product_1378,5000
Product_1378,5000
Product_1454,200
Product_1457,100
Product_1378,10000
Product_1454,1300
Product_1378,5000
Product_1378,5000
Product_1289,1200
Product_1378,10000
Product_1454,100
Product_1383,500
Product_1458,5000
Product_1378,10000
Product_1378,5000
Product_1458,13500
Product_1378,5000
Product_1378,5000
Product_1297,100
Product_1378,5000
Product_1378,15000
Product_1378,10000
Product_1378,10000
Product_1289,200
Product_1297,300
Product_1454,200
Product_1457,100
Product_1378,5000
Product_1378,5000
Product_1454,500
Product_1378,5000
Product_1378,5000
Product_1378,5000
Product_1378,5000
Product_1289,2400
Product_1378,10000
Product_1378,10000
Product_1458,5000
Product_1452,10000
Product_1454,300
Product_1378,5000
Product_1378,10000
Product_1378,30000
Product_1378,5000
Product_1289,2000
Product_1380,3000
Product_1383,2000
Product_1454,3000
Product_1289,3000
Product_1297,2000
Product_1380,3000
Product_1383,3000
Product_1454,3000
Product_1380,3000
Product_1383,3000
Product_1454,3000
Product_1289,3000
Product_1297,2000
Product_1380,1000
Product_1383,1000
Product_1289,1000
Product_1297,1000
Product_1380,3000
Product_1383,3000
Product_1454,3000
Product_1378,5000
Product_0407,75
Product_0407,100
Product_0407,25
Product_0407,150
Product_0407,50
Product_1581,1000
Product_1581,1000
Product_1581,2000
Product_1581,1000
Product_1581,2000
Product_1581,1000
Product_1581,1000
Product_1581,2000
Product_1581,1000
Product_1581,2000
Product_1581,1000
Product_1581,1000
Product_1581,1000
Product_1581,3000
Product_1581,1000
Product_1581,1000
Product_1581,2000
Product_1581,1000
Product_1581,2000
Product_1581,1000
Product_1581,1000
Product_1581,1000
Product_1581,1000
Product_1581,1000
Product_1581,1000
Product_1581,1000
Product_1581,10000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_1581,5000
Product_0936,2500
Product_0936,2500
Product_0936,2500
Product_0936,5000
Product_1222,200
Product_1222,500
Product_1222,200
Product_1222,100
Product_1222,1000
Product_1222,100
Product_1222,2000
Product_1222,100
Product_1222,500
Product_1222,1000
Product_1222,500
Product_1222,100
Product_1222,1000
Product_1222,1000
Product_0033,500
Product_0033,500
Product_0033,4000
Product_0033,1000
Product_0033,5000
Product_0033,500
Product_0033,2000
Product_0033,3000
Product_0033,500
Product_0033,500
Product_0033,500
Product_0033,2000
Product_0033,1500
Product_0033,5000
Product_0033,3000
Product_0033,500
Product_0033,3000
Product_0033,500
Product_0033,1500
Product_0033,3000
Product_0033,5000
Product_0033,2000
Product_0033,500
Product_0033,1000
Product_0033,1000
Product_0033,3000
Product_0033,5000
Product_0033,2000
Product_0033,500
Product_0033,5000
Product_0979,100
Product_0979,100
Product_0979,300
Product_0984,100
Product_0975,100
Product_0975,400
Product_0979,100
Product_0984,100
Product_0979,200
Product_0979,100
Product_0979,100
Product_1853,5
Product_1858,5
Product_1858,5
Product_1853,10
Product_1858,10
Product_1853,5
Product_1853,5
Product_1858,10
Product_1858,10
Product_1853,10
Product_1858,10
Product_1858,10
Product_0975,200
Product_0979,200
Product_0975,200
Product_0979,200
Product_0984,200
Product_0975,300
Product_0984,200
Product_0975,300
Product_0979,300
Product_0975,300
Product_0979,300
Product_0984,300
Product_1637,5000
Product_1637,3000
Product_1637,3000
Product_1637,3000
Product_1641,14000
Product_1641,6000
Product_1641,2000
Product_1637,3000
Product_1637,1000
Product_1641,15000
Product_1637,3000
Product_1637,3000
Product_1641,13000
Product_1641,9000
Product_1637,2000
Product_1637,3000
Product_1637,3000
Product_1641,11000
Product_1641,11000
Product_1637,3000
Product_1378,5000
Product_1378,10000
Product_1378,5000
Product_1378,10000
Product_1378,10000
Product_1378,10000
Product_1378,10000
Product_1378,10000
Product_1378,10000
Product_0017,500
Product_0017,500
Product_0017,1000
Product_0012,2000
Product_0019,500
Product_0017,500
Product_0017,500
Product_1312,300
Product_1287,10000
Product_1287,10000
Product_1356,2000
Product_1287,10000
Product_1356,2000
Product_1287,20000
Product_1213,1000
Product_1193,200
Product_1287,15000
Product_1312,300
Product_1213,1000
Product_1287,20000
Product_1356,2000
Product_1287,20000
Product_1213,500
Product_1213,100
Product_1287,20000
Product_1287,10000
Product_1312,300
Product_1356,1000
Product_1356,1000
Product_1378,10000
Product_1356,2000
Product_1287,20000
Product_1378,10000
Product_1213,100
Product_1213,500
Product_1312,200
Product_1287,10000
Product_1287,20000
Product_1287,10000
Product_1356,1000
Product_1356,2000
Product_1213,100
Product_1287,20000
Product_1356,1000
Product_1287,10000
Product_1356,1000
Product_1356,2000
Product_1213,1000
Product_1312,300
Product_1287,10000
Product_1378,10000
Product_1287,20000
Product_1213,1000
Product_1287,10000
Product_1287,10000
Product_1312,300
Product_1287,10000
Product_1356,2000
Product_1356,1000
Product_1287,20000
Product_1213,1000
Product_1213,1000
Product_1356,2000
Product_1287,10000
Product_1356,2000
Product_1287,20000
Product_1213,1000
Product_1287,10000
Product_1213,200
Product_1356,1000
Product_1287,10000
Product_1312,400
Product_1213,1000
Product_1356,2000
Product_1287,20000
Product_1356,1000
Product_1213,2000
Product_1356,1000
Product_1287,10000
Product_0012,3000
Product_1356,2000
Product_1312,5000
Product_1312,5000
Product_1312,5000
Product_1312,5000
Product_1312,5000
Product_1450,5000
Product_1312,5000
Product_1450,5000
Product_1312,5000
Product_1356,2000
Product_1356,1000
Product_1356,1000
Product_1312,5000
Product_1450,5000
Product_1356,1000
Product_1356,1000
Product_1356,1000
Product_1312,5000
Product_1450,5000
Product_1450,5000
Product_1312,1000
Product_1356,2000
Product_1312,1000
Product_1312,1000
Product_1312,1000
Product_1312,2000
Product_1356,3000
Product_1356,2000
Product_1356,1000
Product_1356,1000
Product_1312,5000
Product_1356,1000
Product_1356,1000
Product_1356,1000
Product_1356,1000
Product_1356,1000
Product_1356,2000
Product_1356,1000
Product_1356,1000
Product_1356,1000
Product_1356,1000
Product_1356,1000
Product_1356,1000
Product_1356,2000
Product_1356,1000
Product_1356,1000
Product_1356,2000
Product_1356,1000
Product_1356,1000
Product_1356,1000
Product_1356,1000
Product_1356,2000
Product_1356,1000
Product_1356,1000
Product_1356,1000
Product_1378,5000
Product_1287,10000
Product_1521,1000
Product_1521,1000
Product_0179,250
Product_2118,200
Product_1680,1
Product_1680,2
Product_1675,10
Product_1680,10
Product_0664,10
Product_0664,10
Product_0491,3
Product_0495,20
Product_1886,300
Product_0192,160
Product_0194,230
Product_0191,95
Product_0194,148
Product_0412,10
Product_0191,400
Product_0194,433
Product_0195,14
Product_0249,16
Product_0412,10
Product_0191,100
Product_0193,60
Product_0194,100
Product_1016,500
Product_0191,100
Product_0192,120
Product_0194,150
Product_0195,120
Product_0191,100
Product_0192,50
Product_0191,595
Product_0194,140
Product_0209,1086
Product_0249,128
Product_1016,200
Product_2167,21
Product_0401,30000
Product_1404,250000
Product_0463,20
Product_0503,20
Product_0151,22
Product_0496,22
Product_1886,4000
Product_0202,1000
Product_1886,2000
Product_0202,300
Product_0206,1300
Product_0202,540
Product_0202,960
Product_1886,1000
Product_0202,1000
Product_1886,500
Product_0204,150
Product_0206,100
Product_0208,50
Product_1886,500
Product_0200,450
Product_1886,500
Product_1886,2000
Product_0202,639
Product_0209,809
Product_0202,200
Product_0206,100
Product_1886,1000
Product_1886,1000
Product_2137,200
Product_2144,100
Product_2128,100
Product_2132,200
Product_2138,200
Product_2144,50
Product_2124,50
Product_2138,300
Product_2145,20
Product_2136,140
Product_2132,100
Product_2135,200
Product_2138,200
Product_2141,640
Product_2124,80
Product_2128,200
Product_2132,500
Product_2138,400
Product_2132,50
Product_2135,50
Product_2142,50
Product_2125,20
Product_0349,50
Product_0349,100
Product_0349,50
Product_0158,200
Product_0353,10
Product_0354,10
Product_0158,600
Product_0158,55
Product_0349,5
Product_0349,100
Product_0352,5
Product_0387,2000
Product_0387,1000
Product_0387,1000
Product_0387,16000
Product_0387,1000
Product_0387,1000
Product_0387,1000
Product_0387,10000
Product_0387,1000
Product_0387,10000
Product_0387,1000
Product_0387,9000
Product_0387,7000
Product_0387,3000
Product_0387,2000
Product_0387,11000
Product_0387,1000
Product_0387,8000
Product_0387,3000
Product_0387,1000
Product_0387,14000
Product_0387,2000
Product_0387,2000
Product_0387,1000
Product_0387,3000
Product_0387,3000
Product_0387,3000
Product_0387,3000
Product_0387,4000
Product_0387,1000
Product_0620,3
Product_0620,10
Product_0620,7
Product_0620,2
Product_0620,5
Product_0620,5
Product_0620,3
Product_0620,9
Product_0620,1
Product_0620,3
Product_0620,15
Product_0620,4
Product_0620,28
Product_0620,4
Product_0620,5
Product_0620,12
Product_0620,2
Product_0620,3
Product_0620,4
Product_0620,15
Product_0620,1
Product_0620,2
Product_0620,1
Product_0620,8
Product_0620,5
Product_0620,1
Product_0620,2
Product_0620,6
Product_0620,1
Product_0620,13
Product_0620,8
Product_0620,3
Product_0620,150
Product_0620,1
Product_0620,5
Product_0620,7
Product_0620,5
Product_0620,4
Product_0620,3
Product_0620,1
Product_0620,4
Product_0620,5
Product_0620,1
Product_1052,390
Product_0503,5
Product_0503,5
Product_0503,4
Product_0150,30
Product_0453,30
Product_2144,16
Product_2167,30
Product_0033,10000
Product_0033,40000
Product_0033,60000
Product_0033,90000
Product_0021,2000
Product_0033,60000
Product_0033,60000
Product_0033,60000
Product_0021,2000
Product_0021,4000
Product_0033,30000
Product_0021,4000
Product_0033,30000
Product_0033,50000
Product_0033,30000
Product_0033,100000
Product_0021,5000
Product_0033,50000
Product_0033,50000
Product_0033,50000
Product_0033,50000
Product_0021,5000
Product_0033,50000
Product_0021,5000
Product_0033,90000
Product_0021,5000
Product_0021,5000
Product_0033,10000
Product_0033,50000
Product_0021,5000
Product_0033,50000
Product_0021,5000
Product_0021,5000
Product_0033,20000
Product_0033,40000
Product_0033,20000
Product_0033,20000
Product_1263,100000
Product_1263,20000
Product_1263,50000
Product_1263,30000
Product_1263,50000
Product_1263,50000
Product_1263,100000
Product_1263,30000
Product_1263,30000
Product_1263,50000
Product_1263,30000
Product_1432,3000
Product_1480,1000
Product_1502,1000
Product_1480,1000
Product_1502,2000
Product_1502,2000
Product_1502,2000
Product_1480,1000
Product_1432,1000
Product_1432,2000
Product_1480,2000
Product_1432,5000
Product_1480,1000
Product_1432,5000
Product_1432,5000
Product_1480,1000
Product_1432,5000
Product_1480,1000
Product_1502,500
Product_1432,20000
Product_1480,6000
Product_1502,2000
Product_1502,5000
Product_1502,5000
Product_1480,1000
Product_1432,10000
Product_1480,5000
Product_1502,4000
Product_1480,5000
Product_1502,2000
Product_1432,3000
Product_1502,6000
Product_1480,5000
Product_1480,3000
Product_0094,5000
Product_0094,5000
Product_0094,50000
Product_0083,15000
Product_0094,50000
Product_0094,17000
Product_1394,50000
Product_1480,25000
Product_1480,50000
Product_1502,30000
Product_0100,3000
Product_0083,10000
Product_1263,1000
Product_0083,15000
Product_0100,3000
Product_0083,90000
Product_1393,4000
Product_0083,18000
Product_0094,16000
Product_0094,50000
Product_0100,5000
Product_1263,2000
Product_1480,5000
Product_1479,8000
Product_1502,20000
Product_0094,50000
Product_1480,10000
Product_1502,50000
Product_1480,20000
Product_1502,5000
Product_1394,10000
Product_1502,5000
Product_0100,3000
Product_1394,50000
Product_1394,50000
Product_1479,8000
Product_1480,20000
Product_1502,50000
Product_1502,50000
Product_0094,53250
Product_0094,26750
Product_1394,50000
Product_1502,50000
Product_1502,50000
Product_1480,30000
Product_1393,4000
Product_1480,14000
Product_1394,50000
Product_1502,50000
Product_0083,55000
Product_0093,10000
Product_0100,3000
Product_1394,50000
Product_1394,8000
Product_0094,50000
Product_1502,50000
Product_1431,10000
Product_0083,60000
Product_1393,4000
Product_0100,2000
Product_0100,3000
Product_1502,50000
Product_1431,5000
Product_1480,7000
Product_1479,17000
Product_0093,15000
Product_0100,3000
Product_1394,25000
Product_1480,50000
Product_1263,10000
Product_1431,149000
Product_1431,51000
Product_0094,50000
Product_1263,2000
Product_1394,25000
Product_1480,30000
Product_1480,70000
Product_1502,60000
Product_1393,4000
Product_1480,3000
Product_0083,60000
Product_1480,30000
Product_0083,2000
Product_1394,50000
Product_1263,3000
Product_1502,30000
Product_0094,5500
Product_0100,5000
Product_1394,30000
Product_1479,8000
Product_0083,20000
Product_0094,50000
Product_1394,20000
Product_1502,50000
Product_1480,4000
Product_1502,10000
Product_1502,8000
Product_0083,20000
Product_0094,50000
Product_0100,5000
Product_1394,30000
Product_1502,50000
Product_1480,12000
Product_1502,7000
Product_0083,20000
Product_0094,50000
Product_0100,2000
Product_0100,3000
Product_1394,50000
Product_1480,20000
Product_1502,50000
Product_1502,10000
Product_0100,1000
Product_0100,2000
Product_1480,50000
Product_1502,50000
Product_1502,50000
Product_1393,8000
Product_1480,10000
Product_1480,70000
Product_1479,8000
Product_0083,30000
Product_0100,2000
Product_0100,1000
Product_1394,50000
Product_0083,20000
Product_0083,80000
Product_0094,100000
Product_1394,100000
Product_1502,80000
Product_1502,50000
Product_0094,50000
Product_1394,50000
Product_1394,13000
Product_1480,10000
Product_1480,19000
Product_1480,31000
Product_1502,50000
Product_1480,80000
Product_0083,10000
Product_0094,10000
Product_1394,10000
Product_1502,10000
Product_1394,10000
Product_1480,16000
Product_0083,90000
Product_0094,46750
Product_0094,43250
Product_1394,90000
Product_1502,90000
Product_0100,3000
Product_1263,30000
Product_1479,8000
Product_1502,20000
Product_1431,3000
Product_0100,3000
Product_1394,50000
Product_1479,2000
Product_1394,20000
Product_1480,20000
Product_0094,50000
Product_1263,2000
Product_1502,50000
Product_1263,2000
Product_0100,5000
Product_1394,100000
Product_1480,50000
Product_1480,190000
Product_1480,720000
Product_1480,52000
Product_1480,38000
Product_1431,1000
Product_1480,50000
Product_0083,10000
Product_0094,15000
Product_0094,50000
Product_0100,3000
Product_1502,50000
Product_1479,8000
Product_1502,3750
Product_0100,3000
Product_1394,50000
Product_1502,50000
Product_1480,30000
Product_1502,50000
Product_1431,20000
Product_1480,7000
Product_0094,10000
Product_1480,460000
Product_1502,150000
Product_0094,50000
Product_1394,100000
Product_1502,100000
Product_1431,33000
Product_1480,65000
Product_1480,190000
Product_1502,90000
Product_0100,10000
Product_1394,30000
Product_1431,10000
Product_1502,75000
Product_1394,50000
Product_1479,8000
Product_1502,50000
Product_0100,5000
Product_0100,5000
Product_1431,1000
Product_0083,100000
Product_1263,2000
Product_1263,3000
Product_1480,1000
Product_1564,2200
Product_0083,10000
Product_0094,50000
Product_1393,6000
Product_0100,5000
Product_0083,60000
Product_0094,50000
Product_1502,30000
Product_0094,50000
Product_1394,50000
Product_1431,6000
Product_1480,50000
Product_0100,10000
Product_1502,40000
Product_1393,10000
Product_1431,3000
Product_1480,50000
Product_0094,50000
Product_1502,30000
Product_0083,10000
Product_0879,70
Product_0872,160
Product_0883,2000
Product_0879,1700
Product_0872,130
Product_0879,2400
Product_0883,470
Product_0883,580
Product_0872,20
Product_0879,2060
Product_0872,140
Product_0879,900
Product_0879,200
Product_0879,2000
Product_0883,200
Product_0872,100
Product_0879,100
Product_0879,560
Product_0879,360
Product_0879,240
Product_0879,250
Product_0879,300
Product_0879,300
Product_1069,200
Product_1069,200
Product_1071,200
Product_2166,6
Product_2166,50
Product_1432,150000
Product_1432,100000
Product_1432,10000
Product_1432,100000
Product_1432,100000
Product_1432,5000
Product_1432,29000
Product_1432,20000
Product_1432,5000
Product_1432,6000
Product_1432,22000
Product_1432,16000
Product_1970,10000
Product_1997,10000
Product_1970,5000
Product_1997,5000
Product_1970,5000
Product_1997,2000
Product_1574,108000
Product_1574,100000
Product_1574,240000
Product_1574,12000
Product_1574,150000
Product_1574,90000
Product_1574,80000
Product_1574,180000
Product_1574,384000
Product_1574,260000
Product_1574,35000
Product_1574,100000
Product_1574,60000
Product_1574,50000
Product_1237,30000
Product_1574,75000
Product_1574,15000
Product_1574,36000
Product_1237,30000
Product_1574,140000
Product_0444,20
Product_0444,60
Product_0471,2
Product_0444,169
Product_0444,11
Product_0444,10
Product_0444,8
Product_0444,22
Product_0516,20
Product_0524,20
Product_0534,20
Product_0514,120
Product_0517,20
Product_0525,1
Product_0526,1
Product_0529,1
Product_0514,222
Product_0517,50
Product_0529,2
Product_0538,6
Product_0140,288
Product_0140,240
Product_0140,48
Product_0333,20
Product_0261,20
Product_0516,20
Product_0524,20
Product_0534,20
Product_0516,20
Product_0524,20
Product_0534,20
Product_0516,40
Product_0524,40
Product_0534,40
Product_0516,20
Product_0524,20
Product_0534,20
Product_0206,1200
Product_2142,60
Product_2142,210
Product_2136,480
Product_2142,460
Product_2142,220
Product_0349,50
Product_0261,20
Product_0261,20
Product_0261,10
Product_0261,20
Product_1341,210000
Product_1341,80000
Product_1341,80000
Product_1341,30000
Product_1341,38000
Product_1341,120000
Product_1341,280000
Product_1341,9000
Product_1341,120000
Product_1341,120000
Product_1341,50000
Product_1341,120000
Product_1341,3000
Product_1341,200000
Product_1341,120000
Product_1341,2000
Product_1341,19000
Product_1341,150000
Product_1341,120000
Product_1341,120000
Product_1341,36000
Product_1341,120000
Product_1341,28000
Product_1341,120000
Product_1341,120000
Product_1341,64000
Product_1341,120000
Product_1341,120000
Product_1341,120000
Product_1341,20000
Product_1341,120000
Product_1341,120000
Product_1341,120000
Product_1341,120000
Product_1341,30000
Product_1341,120000
Product_1341,120000
Product_1341,120000
Product_1341,120000
Product_1341,120000
Product_1341,120000
Product_1341,120000
Product_1341,120000
Product_0961,600
Product_0961,3500
Product_0961,6500
Product_0961,2500
Product_0961,2300
Product_0961,200
Product_0961,4000
Product_0961,500
Product_0961,5000
Product_0961,4000
Product_0961,4000
Product_0063,25000
Product_0070,26000
Product_0063,30000
Product_0070,30000
Product_1549,1000
Product_0063,20000
Product_0070,20000
Product_1549,1500
Product_0118,300
Product_0110,600
Product_0118,600
Product_1102,800
Product_1102,433
Product_1102,367
Product_1072,144
Product_1075,144
Product_1073,1000
Product_1069,1000
Product_1069,1000
Product_1073,1000
Product_1073,3000
Product_1068,200
Product_1073,180
Product_1073,2000
Product_1074,100
Product_1073,1000
Product_1068,200
Product_1991,1500
Product_2010,300
Product_0011,200
Product_1991,1000
Product_2010,300
Product_2010,300
Product_1991,300
Product_2010,300
Product_0012,1000
Product_2010,300
Product_1991,1000
Product_2010,1000
Product_0012,1000
Product_1469,1000
Product_1469,1000
Product_1241,5000
Product_1241,5000
Product_1241,5000
Product_1241,5000
Product_1469,1000
Product_1416,100
Product_1419,100
Product_1420,100
Product_1424,100
Product_1416,200
Product_1419,200
Product_1420,200
Product_1424,200
Product_1274,5000
Product_1359,5000
Product_1451,3000
Product_1520,2000
Product_1264,2000
Product_1432,2000
Product_1521,1000
Product_1424,200
Product_1274,5000
Product_1359,5000
Product_1451,5000
Product_1520,3000
Product_1521,2000
Product_1416,300
Product_1424,300
Product_0021,20000
Product_0033,50000
Product_0021,10000
Product_0033,20000
Product_0021,10000
Product_0021,10000
Product_0021,10000
Product_0033,20000
Product_0021,10000
Product_0033,100000
Product_0033,20000
Product_0033,30000
Product_0021,10000
Product_0021,10000
Product_0033,30000
Product_0021,20000
Product_0021,10000
Product_0033,20000
Product_0033,10000
Product_0021,10000
Product_0021,10000
Product_0033,20000
Product_0021,10000
Product_0033,30000
Product_0021,10000
Product_0021,25000
Product_0033,20000
Product_0021,50000
Product_0033,100000
Product_0033,10000
Product_0033,10000
Product_0021,13000
Product_0021,10000
Product_0033,20000
Product_0021,5000
Product_0033,10000
Product_0021,10000
Product_0033,10000
Product_0021,2000
Product_0021,15000
Product_0033,20000
Product_0021,5000
Product_0033,5000
Product_0033,10000
Product_0021,5000
Product_0033,10000
Product_0033,10000
Product_0021,5000
Product_0021,10000
Product_0033,30000
Product_0021,5000
Product_0033,10000
Product_0021,10000
Product_0021,5000
Product_0033,10000
Product_0021,5000
Product_0033,10000
Product_0033,10000
Product_0033,15000
Product_0021,10000
Product_0033,20000
Product_0033,10000
Product_0021,10000
Product_0033,20000
Product_0021,10000
Product_0033,20000
Product_0444,18
Product_0224,500
Product_1078,1000
Product_0155,500
Product_0155,200
Product_0155,100
Product_0337,20
Product_2167,12
Product_0486,2000
Product_0487,400
Product_0487,12
Product_0486,288
Product_0487,96
Product_0486,120
Product_0486,248
Product_0486,120
Product_0487,192
Product_0486,288
Product_0487,24
Product_0486,144
Product_0486,120
Product_0486,120
Product_0486,24
Product_0984,400
Product_0464,20
Product_0512,84
Product_0516,24
Product_0519,1
Product_0522,54
Product_0528,5
Product_0530,5
Product_0533,20
Product_0534,3
Product_0537,1
Product_0539,3
Product_0514,60
Product_0516,6
Product_0517,10
Product_0520,6
Product_0523,78
Product_0524,6
Product_0529,2
Product_0531,2
Product_0534,6
Product_0538,2
Product_0541,2
Product_0535,6
Product_0511,24
Product_0515,12
Product_0464,50
Product_0519,8
Product_0522,222
Product_0528,2
Product_0530,2
Product_0533,50
Product_0537,8
Product_0215,50
Product_1617,8
Product_1645,4
Product_1618,4
Product_1646,2
Product_1618,4
Product_1618,4
Product_1646,2
Product_0261,6
Product_1348,1000
Product_1348,1000
Product_1348,4000
Product_1348,4000
Product_1348,4000
Product_1348,2000
Product_1348,4000
Product_1348,4000
Product_1348,10000
Product_1348,8000
Product_1348,2000
Product_1359,300000
Product_1241,1000
Product_1241,1000
Product_1263,2000
Product_1263,3000
Product_1263,1000
Product_1263,1000
Product_0556,2000
Product_0556,2500
Product_0556,7000
Product_0562,300
Product_0553,500
Product_0556,3000
Product_0556,25000
Product_0562,1700
Product_0556,9000
Product_0556,6000
Product_0556,20000
Product_0562,300
Product_1601,1000
Product_0556,7000
Product_1587,1000
Product_0553,1000
Product_0559,3500
Product_0556,110000
Product_0562,500
Product_0562,4300
Product_0556,50000
Product_0562,2000
Product_0491,10
Product_0503,20
Product_0463,30
Product_0491,30
Product_0463,100
Product_0503,20
Product_0491,10
Product_0491,10
Product_0491,20
Product_0458,36
Product_0491,14
Product_0491,90
Product_0503,27
Product_0505,4
Product_0503,10
Product_1886,1000
Product_0215,400
Product_0215,300
Product_0215,1500
Product_0217,920
Product_2124,20
Product_2126,20
Product_2142,20
Product_2124,50
Product_2132,1000
Product_2133,500
Product_2139,1500
Product_1081,400
Product_1081,100
Product_0158,200
Product_0158,55
Product_0158,500
Product_1680,2
Product_1719,108
Product_1719,540
Product_1102,400
Product_1248,1000000
Product_1248,500000
Product_1248,500000
Product_1248,500000
Product_1248,500000
Product_1248,500000
Product_1248,500000
Product_1359,25000
Product_1359,25000
Product_1359,25000
Product_1379,1000
Product_1359,25000
Product_1636,6000
Product_1636,2000
Product_1636,4000
Product_1636,2000
Product_1636,2000
Product_1636,4000
Product_1636,4000
Product_1636,2000
Product_1636,4000
Product_1636,4000
Product_1636,3000
Product_1636,3000
Product_1636,4000
Product_1636,2000
Product_1636,5000
Product_1636,2000
Product_0033,5000
Product_0021,500
Product_0021,30000
Product_0033,60000
Product_0021,500
Product_0033,50000
Product_0033,10000
Product_0021,500
Product_0021,20000
Product_0033,80000
Product_0021,500
Product_0021,15000
Product_0033,30000
Product_0033,5000
Product_0033,10000
Product_0021,500
Product_0021,20000
Product_0033,10000
Product_0021,25000
Product_0033,5000
Product_0033,2000
Product_0021,1000
Product_0021,15000
Product_0033,30000
Product_0639,5
Product_1346,1000
Product_0639,4
Product_1356,2000
Product_1356,1000
Product_0639,4
Product_1393,2000
Product_1346,2000
Product_0374,1000
Product_0374,1000
Product_0374,3000
Product_0374,2000
Product_0374,2000
Product_0374,2000
Product_0374,1000
Product_0374,1000
Product_0374,1000
Product_0374,3000
Product_1740,10000
Product_1740,1000
Product_1601,4000
Product_1740,1000
Product_0374,2000
Product_0387,2000
Product_0401,2000
Product_0374,1000
Product_0387,1000
Product_1601,10000
Product_1740,2000
Product_0401,6000
Product_0374,2000
Product_0371,1000
Product_0374,1000
Product_1740,1000
Product_1733,3000
Product_0387,2000
Product_0374,1000
Product_1601,4000
Product_0371,1000
Product_1740,2000
Product_0374,3000
Product_0387,1000
Product_0374,1000
Product_0387,2000
Product_1740,4000
Product_0374,1000
Product_0401,10000
Product_1736,500
Product_0387,1000
Product_1601,4000
Product_1740,1000
Product_0374,4000
Product_0374,1000
Product_1601,2000
Product_1733,2000
Product_0374,1000
Product_0387,1000
Product_0387,1000
Product_0374,3000
Product_1588,1000
Product_1740,1000
Product_0401,2000
Product_0387,7000
Product_0387,7000
Product_0387,8000
